"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name","Correlation_ID"
35.141738,0.004128,1,130,1,1024,1,1,24,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_3$246(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1262
35.142131,0.566172,129,129,1,130,1,1,40,0,6.070312,,,,,"TITAN V (0)","1","7","cudapy::__main__::interp_gpu_kernel$241(Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, int, int, int, int, int, int, int, int)",1267
35.142698,0.959227,256,256,1,258,1,1,56,0,4.046875,,,,,"TITAN V (0)","1","7","cudapy::__main__::resid_gpu_kernel$249(Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, int, int, int, int, int)",1270
35.143658,0.062303,1,256,1,1024,1,1,18,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_1$248(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1273
35.143721,0.008160,1,256,1,1024,1,1,20,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_2$247(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1276
35.143730,0.006976,1,258,1,1024,1,1,24,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_3$246(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1279
35.143738,0.983355,256,256,1,258,1,1,56,0,4.046875,,,,,"TITAN V (0)","1","7","cudapy::__main__::psinv_gpu_kernel$242(Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, int, int, int, int, int)",1282
35.144722,0.061791,1,256,1,1024,1,1,18,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_1$248(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1285
35.144785,0.009632,1,256,1,1024,1,1,20,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_2$247(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1288
35.144795,0.006944,1,258,1,1024,1,1,24,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_3$246(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1291
35.144803,0.957755,256,256,1,258,1,1,56,0,4.046875,,,,,"TITAN V (0)","1","7","cudapy::__main__::resid_gpu_kernel$249(Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, int, int, int, int, int)",1294
35.145762,0.061183,1,256,1,1024,1,1,18,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_1$248(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1297
35.145824,0.008896,1,256,1,1024,1,1,20,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_2$247(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1300
35.145833,0.006912,1,258,1,1024,1,1,24,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_3$246(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1303
